episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
435,6,random,observable,-412.5,120,0,10,21,0,0,0.0
436,6,random,observable,-618.0,120,0,19,26,0,0,0.0
437,6,random,observable,-451.5,120,0,12,20,0,0,0.0
438,6,random,observable,-492.5,120,0,13,26,1,0,0.0
439,6,random,observable,-446.5,120,0,12,20,0,0,0.0
440,6,random,observable,-435.0,120,0,10,27,1,0,0.0
441,6,random,observable,-666.5,120,0,23,22,1,0,0.0
442,6,random,observable,-386.0,120,0,7,30,1,0,0.0
443,6,random,observable,-510.0,120,0,18,9,0,0,0.0
444,6,random,observable,-400.0,120,0,7,30,0,0,0.0
445,6,random,observable,-544.5,120,0,17,21,1,0,0.0
446,6,random,observable,-524.0,120,0,20,5,1,0,0.0
447,6,random,observable,-330.5,120,0,6,21,0,0,0.0
448,6,random,observable,-252.0,120,0,3,17,0,0,0.0
449,6,random,observable,-544.0,120,0,18,18,1,0,0.0
450,6,random,observable,-919.0,120,0,38,12,1,0,0.0
451,6,random,observable,-309.0,120,0,3,31,1,0,0.0
452,6,random,observable,-485.5,120,0,14,19,0,0,0.0
453,6,random,observable,-758.0,120,0,30,10,0,0,0.0
454,6,random,observable,-345.5,120,0,8,17,1,0,0.0
455,6,random,observable,-494.0,101,1,20,12,1,1,0.0
456,6,random,observable,-957.5,120,0,40,10,0,0,0.0
457,6,random,observable,-565.5,120,0,18,19,0,0,0.0
