episode,seed,algo,wind_mode,return,steps,success,violations,collisions,pickup_success,dropoff_success,epsilon
204,0,double_q_learning,observable,-178.0,120,0,2,9,1,0,0.44147390540163284
205,0,double_q_learning,observable,-237.0,120,0,4,11,0,0,0.4397080097800263
206,0,double_q_learning,observable,-178.5,120,0,1,13,1,0,0.4379491777409062
207,0,double_q_learning,observable,-209.0,120,0,2,14,1,0,0.43619738102994254
208,0,double_q_learning,observable,-172.5,120,0,1,12,1,0,0.43445259150582277
209,0,double_q_learning,observable,-151.5,120,0,1,8,1,0,0.4327147811397995
210,0,double_q_learning,observable,-166.5,120,0,2,5,0,0,0.4309839220152403
211,0,double_q_learning,observable,-57.0,76,1,1,6,1,1,0.4292599863271793
212,0,double_q_learning,observable,-50.0,88,1,0,7,1,1,0.4275429463818706
213,0,double_q_learning,observable,-177.0,105,1,6,5,1,1,0.4258327745963431
214,0,double_q_learning,observable,14.5,39,1,0,2,1,1,0.4241294434979578
215,0,double_q_learning,observable,-100.5,79,1,3,6,1,1,0.4224329257239659
216,0,double_q_learning,observable,-52.5,60,1,1,8,1,1,0.4207431940210701
217,0,double_q_learning,observable,-118.5,113,1,2,8,1,1,0.41906022124498576
218,0,double_q_learning,observable,-149.0,96,1,4,9,1,1,0.41738398036000585
219,0,double_q_learning,observable,-161.0,120,0,1,10,1,0,0.4157144444385658
220,0,double_q_learning,observable,-197.5,120,0,2,12,1,0,0.41405158666081154
221,0,double_q_learning,observable,-157.5,120,0,0,13,1,0,0.4123953803141683
222,0,double_q_learning,observable,-334.0,120,0,10,6,0,0,0.4107457987929116
223,0,double_q_learning,observable,-242.5,120,0,6,6,1,0,0.40910281559774
224,0,double_q_learning,observable,-114.5,113,1,2,7,1,1,0.40746640433534903
225,0,double_q_learning,observable,-182.5,120,0,2,9,1,0,0.4058365387180076
226,0,double_q_learning,observable,-234.0,120,0,5,8,1,0,0.4042131925631356
227,0,double_q_learning,observable,-20.0,48,1,0,7,1,1,0.40259633979288306
228,0,double_q_learning,observable,-215.0,120,0,5,5,1,0,0.4009859544337115
229,0,double_q_learning,observable,-46.5,55,1,2,4,1,1,0.39938201061597667
230,0,double_q_learning,observable,-242.5,120,0,2,22,1,0,0.39778448257351273
231,0,double_q_learning,observable,-200.5,120,0,3,10,1,0,0.3961933446432187
232,0,double_q_learning,observable,-179.5,120,0,2,9,1,0,0.3946085712646458
233,0,double_q_learning,observable,-85.0,93,1,1,9,1,1,0.3930301369795872
234,0,double_q_learning,observable,-90.0,88,1,0,14,1,1,0.3914580164316689
235,0,double_q_learning,observable,-41.0,97,1,0,3,1,1,0.3898921843659422
236,0,double_q_learning,observable,-121.5,111,1,2,9,1,1,0.38833261562847843
237,0,double_q_learning,observable,-107.0,88,1,2,9,1,1,0.38677928516596455
238,0,double_q_learning,observable,-138.5,120,0,0,9,1,0,0.3852321680253007
239,0,double_q_learning,observable,-251.0,92,1,10,6,1,1,0.3836912393531995
240,0,double_q_learning,observable,-260.0,120,0,7,5,1,0,0.38215647439578665
241,0,double_q_learning,observable,-171.0,120,0,3,3,0,0,0.3806278484982035
242,0,double_q_learning,observable,-45.0,53,1,2,4,1,1,0.3791053371042107
243,0,double_q_learning,observable,-6.5,36,1,0,7,1,1,0.37758891575579384
244,0,double_q_learning,observable,-131.0,109,1,3,8,1,1,0.3760785600927707
245,0,double_q_learning,observable,-53.0,47,1,3,2,1,1,0.37457424585239957
246,0,double_q_learning,observable,-131.5,113,1,1,15,1,1,0.37307594886899
247,0,double_q_learning,observable,-142.0,120,0,1,6,1,0,0.37158364507351405
248,0,double_q_learning,observable,-233.0,101,1,9,5,1,1,0.37009731049322
249,0,double_q_learning,observable,-7.0,41,1,1,2,1,1,0.3686169212512471
250,0,double_q_learning,observable,-171.5,120,0,0,15,1,0,0.3671424535662421
251,0,double_q_learning,observable,-150.0,120,0,0,11,1,0,0.3656738837519771
252,0,double_q_learning,observable,-115.0,100,1,2,9,1,1,0.36421118821696924
253,0,double_q_learning,observable,-249.0,78,1,11,4,1,1,0.36275434346410135
254,0,double_q_learning,observable,-223.5,120,0,3,14,1,0,0.36130332609024496
255,0,double_q_learning,observable,-24.5,58,1,1,3,1,1,0.359858112785884
256,0,double_q_learning,observable,-60.5,62,1,2,5,1,1,0.35841868033474045
257,0,double_q_learning,observable,-255.5,120,0,4,15,0,0,0.35698500561340146
258,0,double_q_learning,observable,-154.5,120,0,0,12,1,0,0.35555706559094785
259,0,double_q_learning,observable,24.5,39,1,0,0,1,1,0.3541348373285841
260,0,double_q_learning,observable,-107.0,77,1,2,11,1,1,0.35271829797926973
261,0,double_q_learning,observable,-194.0,104,1,7,5,1,1,0.35130742478735266
262,0,double_q_learning,observable,-153.5,120,0,1,8,1,0,0.34990219508820325
263,0,double_q_learning,observable,-71.0,83,1,2,4,1,1,0.3485025863078504
264,0,double_q_learning,observable,-226.5,120,0,4,11,1,0,0.347108575962619
265,0,double_q_learning,observable,-262.5,120,1,8,11,1,1,0.3457201416587685
266,0,double_q_learning,observable,-7.5,41,1,0,6,1,1,0.3443372610921335
